,steps,loss,plain,smorl
654,131000,4.249343395233154,3.811,0.438
655,131200,4.283365726470947,3.787,0.496
656,131400,3.736966609954834,3.242,0.495
657,131600,3.7597832679748535,3.252,0.508
658,131800,4.0349040031433105,3.484,0.551
659,132000,4.019883155822754,3.544,0.476
660,132200,3.899247646331787,3.432,0.468
661,132400,3.9444851875305176,3.429,0.515
662,132600,3.927314281463623,3.372,0.555
663,132800,3.8628273010253906,3.326,0.537
664,133000,4.205679416656494,3.661,0.544
665,133200,3.7118148803710938,3.179,0.533
666,133400,3.68595552444458,3.238,0.447
667,133600,4.15015172958374,3.657,0.494
668,133800,3.7634620666503906,3.274,0.489
669,134000,4.106751918792725,3.619,0.488
670,134200,3.978867769241333,3.491,0.488
671,134400,4.2575507164001465,3.803,0.455
672,134600,4.012959957122803,3.435,0.578
673,134800,4.039905548095703,3.572,0.467
674,135000,4.311464786529541,3.749,0.562
675,135200,3.6734962463378906,3.192,0.481
676,135400,4.141043663024902,3.533,0.608
677,135600,4.174159049987793,3.654,0.52
678,135800,3.9483790397644043,3.429,0.519
679,136000,3.758965492248535,3.267,0.492
680,136200,3.5547373294830322,3.022,0.532
681,136400,3.794250249862671,3.357,0.437
682,136600,3.818681478500366,3.341,0.477
683,136800,3.8093812465667725,3.328,0.481
684,137000,4.191504001617432,3.618,0.573
685,137200,4.115042686462402,3.743,0.372
686,137400,4.098670959472656,3.583,0.516
687,137600,4.007961273193359,3.434,0.574
688,137800,4.376513481140137,3.811,0.566
689,138000,3.6679887771606445,3.166,0.502
690,138200,3.900695323944092,3.298,0.603
691,138400,4.085544586181641,3.509,0.576
692,138600,3.95461106300354,3.423,0.532
693,138800,4.208848476409912,3.681,0.528
694,139000,4.285914897918701,3.711,0.575
695,139200,3.7157723903656006,3.312,0.404
696,139400,3.993943929672241,3.484,0.51
697,139600,3.720329523086548,3.234,0.487
698,139800,3.896634817123413,3.409,0.488
699,140000,3.690551996231079,3.275,0.415
700,140200,3.787158250808716,3.189,0.598
701,140400,3.901663303375244,3.499,0.403
702,140600,3.744272232055664,3.225,0.519
703,140800,4.3774542808532715,3.779,0.598
704,141000,4.2275776863098145,3.683,0.544
705,141200,4.009740829467773,3.431,0.578
706,141400,4.046685695648193,3.566,0.48
707,141600,3.5919737815856934,3.0,0.592
708,141800,4.129959583282471,3.712,0.417
709,142000,4.047157287597656,3.561,0.486
710,142200,3.9766950607299805,3.489,0.487
711,142400,4.302936553955078,3.753,0.55
712,142600,3.611933708190918,3.031,0.581
713,142800,4.028362274169922,3.539,0.489
